rank,attraction_id,name,category,neighborhood,rating,review_count,travelers_choice,open_status,booking_available,description,url
2445,26728851,Statue Doctor Cortezo,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26728851-Reviews-Statue_Doctor_Cortezo-Madrid.html
2446,26733111,Fisio-Especialistas,(1),Spas,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26733111-Reviews-Fisio_Especialistas-Madrid.html
2447,26844500,Casillas Peones Camineros,(2),Historic Sites,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26844500-Reviews-Casillas_Peones_Camineros-Madrid.html
2448,26728856,Statue Of Ramon De Campoamor Y Campoosorio,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26728856-Reviews-Statue_Of_Ramon_De_Campoamor_Y_Campoosorio-Madrid.html
2449,26729280,Monolito A Julio Romero De Torres,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26729280-Reviews-Monolito_A_Julio_Romero_De_Torres-Madrid.html
2450,19512615,RHOMTRIP,(3),Taxis & Shuttles • Private Tours,3.7,3,FALSE,Open now,,"EUROPE SHUTTLE offers features to fit in with every need and every budget. If you are travelling for Business or pleasure, EUROPE SHUTTLE can provide you with the transportation that fits in with …",https://www.tripadvisor.com/Attraction_Review-g187514-d19512615-Reviews-RHOMTRIP-Madrid.html
2451,26836141,Ruta mojones kilométricos.,(2),Hiking Trails,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26836141-Reviews-Ruta_mojones_kilometricos-Madrid.html
2452,5907067,Bar-Restaurante Micky,(1),Bars & Clubs,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d5907067-Reviews-Bar_Restaurante_Micky-Madrid.html
2453,26833238,Monolito de pizarra I y II,(2),Monuments & Statues,4,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26833238-Reviews-Monolito_de_pizarra_I_y_II-Madrid.html
2454,5909048,Arrebato,(2),Bars & Clubs,5,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d5909048-Reviews-Arrebato-Madrid.html
2455,12032641,La Tallerteca,(8),Game & Entertainment Centers,4,8,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d12032641-Reviews-La_Tallerteca-Madrid.html
2456,26686498,34 Calle De Alcala Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26686498-Reviews-34_Calle_De_Alcala_Building-Madrid.html
2457,5898342,Bar Restaurante Agustinache,(3),Bars & Clubs,4.7,3,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d5898342-Reviews-Bar_Restaurante_Agustinache-Madrid.html
2458,26685448,Bear Mural,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26685448-Reviews-Bear_Mural-Madrid.html
2459,26682960,ALCO Sculpture,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26682960-Reviews-ALCO_Sculpture-Madrid.html
2460,26682849,Worlds Largest Spanish Flag Monument,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26682849-Reviews-Worlds_Largest_Spanish_Flag_Monument-Madrid.html
2462,26788213,Edificio Vitalicio,(2),Architectural Buildings,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26788213-Reviews-Edificio_Vitalicio-Madrid.html
2463,26725866,Sculpture Alonso Rei De Castilla & Leon,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26725866-Reviews-Sculpture_Alonso_Rei_De_Castilla_Leon-Madrid.html
2464,20978060,Madrid at your Feet,(1),Cultural Tours • Historical & Heritage Tours,5,1,FALSE,,,"Charming routes to discover the historical and cultural heritage of Madrid Madrid at your Feet offers you select and charming routes through our city, to discover its historical and cultural heritage…",https://www.tripadvisor.com/Attraction_Review-g187514-d20978060-Reviews-Madrid_at_your_Feet-Madrid.html
2465,26775705,Obelisco Laus Deo II,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26775705-Reviews-Obelisco_Laus_Deo_II-Madrid.html
2466,26770253,Fuente Ornamental De Los Canteros Municipales,(2),Fountains,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26770253-Reviews-Fuente_Ornamental_De_Los_Canteros_Municipales-Madrid.html
2467,26788150,Jardines De Fanjul,(2),Gardens,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26788150-Reviews-Jardines_De_Fanjul-Madrid.html
2468,26671614,"Escultura ""La Paseante""",(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26671614-Reviews-Escultura_La_Paseante-Madrid.html
2469,26770207,63 Calle De Ferraz Building,(2),Architectural Buildings,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26770207-Reviews-63_Calle_De_Ferraz_Building-Madrid.html
2470,26768515,Capital Egipcio,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26768515-Reviews-Capital_Egipcio-Madrid.html
2471,26769927,Eduardo Rosales Statue,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26769927-Reviews-Eduardo_Rosales_Statue-Madrid.html
2472,26785503,Cuesta De San Vincente Fountain,(2),Fountains,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26785503-Reviews-Cuesta_De_San_Vincente_Fountain-Madrid.html
2473,26782826,Tubular Monuments,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26782826-Reviews-Tubular_Monuments-Madrid.html
2474,26725868,Statue Fernando 5,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26725868-Reviews-Statue_Fernando_5-Madrid.html
2475,26725856,Statue De Isabel De Catolica,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26725856-Reviews-Statue_De_Isabel_De_Catolica-Madrid.html
2476,24160283,ICON Madrid,Dance Clubs & Discos,,3.3,15,FALSE,,,"ICON is located in the heart of Madrid only a few footsteps away from the main attractions like Puerta del Sol, Plaza Mayor and the Royal Palace. The club makes your night iconic with selected guest…",https://www.tripadvisor.com/Attraction_Review-g187514-d24160283-Reviews-ICON_Madrid-Madrid.html
2477,14028935,Barcobar,(2),Bars & Clubs,5,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d14028935-Reviews-Barcobar-Madrid.html
2478,26772096,1 Calle De Almagro Building,(2),Architectural Buildings,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26772096-Reviews-1_Calle_De_Almagro_Building-Madrid.html
2479,26776225,Fuente Del Obelisco,(2),Fountains,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26776225-Reviews-Fuente_Del_Obelisco-Madrid.html
2480,26767066,Placa En Homenaje A León Felipe,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26767066-Reviews-Placa_En_Homenaje_A_Leon_Felipe-Madrid.html
2481,26758970,Monument Nicolas Fernandez Moratin,(2),Art Galleries • Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26758970-Reviews-Monument_Nicolas_Fernandez_Moratin-Madrid.html
2482,26775690,Glorieta De Piramides Obelisk's,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26775690-Reviews-Glorieta_De_Piramides_Obelisk_s-Madrid.html
2483,23596365,Parque Virgen Blanca,(2),Parks,4,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d23596365-Reviews-Parque_Virgen_Blanca-Madrid.html
2484,26773151,Relog De Sol,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26773151-Reviews-Relog_De_Sol-Madrid.html
2485,10744687,Madrilea,(3),Cultural Tours • Historical & Heritage Tours,4.7,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d10744687-Reviews-Madrilea-Madrid.html
2486,26730142,La Noria del Huerto del Francés,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26730142-Reviews-La_Noria_del_Huerto_del_Frances-Madrid.html
2487,26730043,Monument To The Navy,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26730043-Reviews-Monument_To_The_Navy-Madrid.html
2488,26758971,Plaza De Jesus Fountain,(2),Fountains,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26758971-Reviews-Plaza_De_Jesus_Fountain-Madrid.html
2489,26723005,Parque Conde Del Valle De Suchill,(2),Parks,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26723005-Reviews-Parque_Conde_Del_Valle_De_Suchill-Madrid.html
2490,26728689,Sculpture To Hipolito Yrigoyen,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26728689-Reviews-Sculpture_To_Hipolito_Yrigoyen-Madrid.html
2491,26730120,Fuente De Las Cuatro Estaciones,(2),Fountains,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26730120-Reviews-Fuente_De_Las_Cuatro_Estaciones-Madrid.html
2492,26728928,Estatua De La Diosa Hera,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26728928-Reviews-Estatua_De_La_Diosa_Hera-Madrid.html
2493,26729392,Plaza De Emperador Carlos V,(2),Historic Walking Areas,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26729392-Reviews-Plaza_De_Emperador_Carlos_V-Madrid.html
2494,26727776,Villa De Madrid Frigate Anchor Monument,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26727776-Reviews-Villa_De_Madrid_Frigate_Anchor_Monument-Madrid.html
2495,25172032,Capilla De La Cuadra De San Isidro,(3),Religious Sites,3.7,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d25172032-Reviews-Capilla_De_La_Cuadra_De_San_Isidro-Madrid.html
2496,26727731,Fuente De La Sardana,(2),Fountains,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26727731-Reviews-Fuente_De_La_Sardana-Madrid.html
2497,26729270,Plaza De Marmol Fountain,(2),Fountains,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26729270-Reviews-Plaza_De_Marmol_Fountain-Madrid.html
2498,26728630,Concrete Dice Monument,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26728630-Reviews-Concrete_Dice_Monument-Madrid.html
2499,26698061,Calle De Rollo Fountain,(2),Fountains,4,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26698061-Reviews-Calle_De_Rollo_Fountain-Madrid.html
2500,23889864,Obelisco De La Fuente Castellana,(3),Monuments & Statues,3.7,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d23889864-Reviews-Obelisco_De_La_Fuente_Castellana-Madrid.html
2501,26687884,Ministerio De Igualdad Building,(2),Architectural Buildings • Government Buildings,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26687884-Reviews-Ministerio_De_Igualdad_Building-Madrid.html
2502,26688048,Monumento A Francisco Alonso,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26688048-Reviews-Monumento_A_Francisco_Alonso-Madrid.html
2503,26686451,Edificio Zurich,(2),Architectural Buildings,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26686451-Reviews-Edificio_Zurich-Madrid.html
2504,244632,Siroco,Bars & Clubs,Malasaña,3.3,16,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d244632-Reviews-Siroco-Madrid.html
2505,26683984,Jardines De La Plaza Villa De Paris,(2),Parks,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26683984-Reviews-Jardines_De_La_Plaza_Villa_De_Paris-Madrid.html
2506,26557457,Monument Of V Vilfredo,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26557457-Reviews-Monument_Of_V_Vilfredo-Madrid.html
2507,26559583,Escultura de Ramiro II de Leon,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26559583-Reviews-Escultura_de_Ramiro_II_de_Leon-Madrid.html
2508,26670773,C.De Sagasta Fountain,(2),Fountains,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26670773-Reviews-C_De_Sagasta_Fountain-Madrid.html
2509,26686776,Statue Of El Valor,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26686776-Reviews-Statue_Of_El_Valor-Madrid.html
2510,26670776,Monument Manuel Alonso Martinez,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26670776-Reviews-Monument_Manuel_Alonso_Martinez-Madrid.html
2511,26557444,Statue Of Da Sancha,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26557444-Reviews-Statue_Of_Da_Sancha-Madrid.html
2512,26555172,Estatua de Alfonso II,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26555172-Reviews-Estatua_de_Alfonso_II-Madrid.html
2513,26557448,"Monument Ramiro, Rei De Aragon",(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26557448-Reviews-Monument_Ramiro_Rei_De_Aragon-Madrid.html
2514,26554875,Statue Of Suintila,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26554875-Reviews-Statue_Of_Suintila-Madrid.html
2515,26557443,Monument Fernan Gonzalez,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26557443-Reviews-Monument_Fernan_Gonzalez-Madrid.html
2516,26557458,Statue Of Alonso 3,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26557458-Reviews-Statue_Of_Alonso_3-Madrid.html
2517,26555126,Monument Of D Palato Rei D'Astu,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26555126-Reviews-Monument_Of_D_Palato_Rei_D_Astu-Madrid.html
2518,26557462,Monument Of Ordono,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26557462-Reviews-Monument_Of_Ordono-Madrid.html
2519,26554793,Statue Of Ataulfo,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26554793-Reviews-Statue_Of_Ataulfo-Madrid.html
2520,26555078,Monument to Vamba,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26555078-Reviews-Monument_to_Vamba-Madrid.html
2521,26554876,Statue Of Leovigildo,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26554876-Reviews-Statue_Of_Leovigildo-Madrid.html
2522,26555227,Monument Of Inego Arista,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26555227-Reviews-Monument_Of_Inego_Arista-Madrid.html
2523,26555245,Monument Alonso,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26555245-Reviews-Monument_Alonso-Madrid.html
2524,26671357,Escultura Clara Del Rey,(2),Monuments & Statues,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26671357-Reviews-Escultura_Clara_Del_Rey-Madrid.html
2525,26672159,Fuente Glorieta De Ruiz Gimenez,(2),Fountains,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26672159-Reviews-Fuente_Glorieta_De_Ruiz_Gimenez-Madrid.html
2526,26668655,Las Salesas District,(2),Historic Walking Areas,4,2,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26668655-Reviews-Las_Salesas_District-Madrid.html
2527,244724,La Solea,Bars & Clubs,La Latina,4,10,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d244724-Reviews-La_Solea-Madrid.html
2528,26728348,Statue Of Benito Perez Galdos,(3),Monuments & Statues,3.7,3,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26728348-Reviews-Statue_Of_Benito_Perez_Galdos-Madrid.html
2529,25186255,Fuente De Los Afligidos,(5),Fountains,3.4,5,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d25186255-Reviews-Fuente_De_Los_Afligidos-Madrid.html
2530,20215259,iTourMadrid,(1),City Tours • Multi-day Tours,5,1,FALSE,,,"We are a travel agency in charge of making you live the best experiences on your trips through Spain, Europe and the world, we manage the best activities, transfers and lodgings so that your vacations…",https://www.tripadvisor.com/Attraction_Review-g187514-d20215259-Reviews-ITourMadrid-Madrid.html
2531,26525965,Fisioterapia y Osteopatía Fuencarral,(1),Spas,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26525965-Reviews-Fisioterapia_y_Osteopatia_Fuencarral-Madrid.html
2532,23939871,Fuente Del Cielo,(4),Fountains,3.5,4,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d23939871-Reviews-Fuente_Del_Cielo-Madrid.html
2533,26231681,Barberia o garoto,(1),Spas,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26231681-Reviews-Barberia_o_garoto-Madrid.html
2534,24977000,Fuente de las Conchas,(3),Fountains,3.7,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d24977000-Reviews-Fuente_de_las_Conchas-Madrid.html
2535,26454176,Cristo del Pardo Municipal Cemetery,(1),Cemeteries,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26454176-Reviews-Cristo_del_Pardo_Municipal_Cemetery-Madrid.html
2536,5919217,Cafeteria Matey,(6),Bars & Clubs,3.7,6,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d5919217-Reviews-Cafeteria_Matey-Madrid.html
2537,24834685,Joe,(1),"Bar, Club & Pub Tours",5,1,FALSE,,,Explore with a Madrid Local Hello! I am an American expat living in Madrid Spain. I am originally from the midwest of the United States. I have spent my time in Madrid teaching English and searching…,https://www.tripadvisor.com/Attraction_Review-g187514-d24834685-Reviews-Joe-Madrid.html
2538,4506862,Calle De Bravo Murillo,Historic Walking Areas,Valdeacederas,3.5,23,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d4506862-Reviews-Calle_De_Bravo_Murillo-Madrid.html
