location_id,name,stars,rating,num_reviews,ranking_barcelona,price_min_usd,price_max_usd,price_lowest,address,phone,latitude,longitude,category,url
7734161,Happy Stay Guest House,,2.7,6,#709 of 888 Specialty lodging in Barcelona,,,,"Carrer de Sants, 138, 3-1, 08014 Barcelona Spain",,41.38182,2.13654,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7734161-Reviews-Happy_Stay_Guest_House-Barcelona_Catalonia.html
7736618,The Conica Deluxe Bed and Breakfast,3.5,4.8,633,#2 of 313 B&Bs / Inns in Barcelona,123,440,,"Carrer Corsega 271 Principal, 08008 Barcelona Spain",+34 935 32 38 70,41.393837,2.155604,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d7736618-Reviews-The_Conica_Deluxe_Bed_and_Breakfast-Barcelona_Catalonia.html
7746613,Rooms Hola BCN,2,1.5,13,#875 of 888 Specialty lodging in Barcelona,,,,"Sepulveda 90 5 4, 08015 Barcelona Spain",+34 936 76 34 22,41.37903,2.15712,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7746613-Reviews-Rooms_Hola_BCN-Barcelona_Catalonia.html
7746633,Residencias Universitarias,,2.3,3,#691 of 888 Specialty lodging in Barcelona,,,,"Calle de Mallorca, 234, 08008 Barcelona Spain",+34 647 63 93 49,41.3922,2.16056,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7746633-Reviews-Residencias_Universitarias-Barcelona_Catalonia.html
7760657,Baila hostel,,0,0,,,,,"De Bailen, 119 Entresuelo, 8010 Barcelona Spain",,41.39125,2.17827,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7760657-Reviews-Baila_hostel-Barcelona_Catalonia.html
7806223,Axel Two Barcelona,4,4.4,1447,#148 of 521 hotels in Barcelona,138,608,$164,"Carrer De Calabria 90-92 Jardines De Maria Matilde Almendros, 08015 Barcelona Spain",+34 935 39 23 13,41.37906,2.156025,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d7806223-Reviews-Axel_Two_Barcelona-Barcelona_Catalonia.html
7808914,B&B Barcelona Center,,3.4,5,#212 of 313 B&Bs / Inns in Barcelona,,,,"Carrer de la Diputacio 221, 3-1, 08011 Barcelona Spain",,41.37557,2.14736,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d7808914-Reviews-B_B_Barcelona_Center-Barcelona_Catalonia.html
7808941,LittleHouse,,0,0,,,,,"Calle Trueta, 40, 08005 Barcelona Spain",,41.38566,2.1684,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7808941-Reviews-LittleHouse-Barcelona_Catalonia.html
7811668,Yoga Weeks,,4.6,56,#144 of 888 Specialty lodging in Barcelona,,,,"Calle Carme 40, 08001 Barcelona Spain",+34 932 80 71 22,41.382053,2.1695,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7811668-Reviews-Yoga_Weeks-Barcelona_Catalonia.html
7813847,Plaza Cataluña Apartments,3,2.3,3,#701 of 888 Specialty lodging in Barcelona,,,,"Santa Ana, 35, 08002 Barcelona Spain",,41.387024,2.17004,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7813847-Reviews-Plaza_Cataluna_Apartments-Barcelona_Catalonia.html
7856013,Durlet Beach Apartments,4,4.3,57,#166 of 888 Specialty lodging in Barcelona,151,482,,"Perello 27B, 08005 Barcelona Spain",+34 932 21 30 27,41.3992,2.2077,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7856013-Reviews-Durlet_Beach_Apartments-Barcelona_Catalonia.html
7856495,Hostal Barcelona Travel,3,3.4,67,#344 of 888 Specialty lodging in Barcelona,98,290,,"Arago 224 Principal 1, 08011 Barcelona Spain",,41.40236,2.178642,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7856495-Reviews-Hostal_Barcelona_Travel-Barcelona_Catalonia.html
7905626,Margot House Hotel,3,4.7,323,#35 of 521 hotels in Barcelona,218,684,$295,"Paseo de Gràcia, 46, 08007 Barcelona Spain",+34 932 72 00 76,41.39188,2.166021,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d7905626-Reviews-Margot_House_Hotel-Barcelona_Catalonia.html
7907585,Dream Room 118,,4,2,#537 of 888 Specialty lodging in Barcelona,,,,"Diputacio 118, 1, 1D, 08014 Barcelona Spain",,41.37603,2.14776,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7907585-Reviews-Dream_Room_118-Barcelona_Catalonia.html
7929192,Casa Barcelo Hostel,2,3.9,64,#254 of 888 Specialty lodging in Barcelona,69,254,,"Carrer de Corsega, 226 Entresuelo 2ª, 08036 Barcelona Spain",+34 936 67 78 06,41.3907,2.1674,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7929192-Reviews-Casa_Barcelo_Hostel-Barcelona_Catalonia.html
7964020,BWH Princesa Born,,3.4,7,#478 of 888 Specialty lodging in Barcelona,,,,"Carrer Princesa 7, 08003 Barcelona Spain",,41.38439,2.17919,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7964020-Reviews-BWH_Princesa_Born-Barcelona_Catalonia.html
7964096,Moreryadom,,4.5,2,#516 of 888 Specialty lodging in Barcelona,364,550,,"Calle Sicilia, 242-264, 08013 Barcelona Spain",,41.39966,2.176273,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7964096-Reviews-Moreryadom-Barcelona_Catalonia.html
7965833,Hostel Bruc,,3.4,8,#514 of 888 Specialty lodging in Barcelona,,,,"Carrer del Bruc,123, 08099 Barcelona Spain",+34 934 76 19 80,41.3946,2.16919,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7965833-Reviews-Hostel_Bruc-Barcelona_Catalonia.html
7983322,Durlet Rambla Mar Apartments,4,4.2,20,#303 of 888 Specialty lodging in Barcelona,221,595,,"Rambla Poblenou 16, 1-7, 08005 Barcelona Spain",,41.39722,2.20492,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7983322-Reviews-Durlet_Rambla_Mar_Apartments-Barcelona_Catalonia.html
7988514,Barcelona UPartments Paris,4,4.3,34,#237 of 888 Specialty lodging in Barcelona,,,,"Carrer Paris 178, 08036 Barcelona Spain",+34 932 69 68 92,41.393,2.152752,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d7988514-Reviews-Barcelona_UPartments_Paris-Barcelona_Catalonia.html
8006357,Born Barcelona Hostel,2,4.3,46,#193 of 888 Specialty lodging in Barcelona,76,286,,"Ronda Sant Pere, 68 Principal 2, 08010 Barcelona Spain",+34 935 32 36 63,41.39105,2.17876,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8006357-Reviews-Born_Barcelona_Hostel-Barcelona_Catalonia.html
8027327,Bed and Breakfast Guillermo Tell,,4.2,6,#424 of 888 Specialty lodging in Barcelona,,,,"Guillermo Tell 15, Piso 1 Apartamento 4, 08006 Barcelona Spain",,41.40307,2.14962,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8027327-Reviews-Bed_and_Breakfast_Guillermo_Tell-Barcelona_Catalonia.html
8037704,Espais Blaus Market Concepcio,,4.5,20,#251 of 888 Specialty lodging in Barcelona,,,,"Valencia 317 Eixample, 08009 Barcelona Spain",+34 661 72 30 14,41.39663,2.168332,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8037704-Reviews-Espais_Blaus_Market_Concepcio-Barcelona_Catalonia.html
8048646,Two Sisters Apartments,3.5,4.6,96,#107 of 888 Specialty lodging in Barcelona,,,,"Carrer de Calabria 65, 08015 Barcelona Spain",+34 936 67 06 46,41.377983,2.157075,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8048646-Reviews-Two_Sisters_Apartments-Barcelona_Catalonia.html
8096090,ANT Hostel Barcelona,3,3.4,227,#265 of 888 Specialty lodging in Barcelona,61,377,,"Passeig de Pujades 17, 08018 Barcelona Spain",,41.3905,2.185228,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8096090-Reviews-ANT_Hostel_Barcelona-Barcelona_Catalonia.html
8115750,1881 Barcelona Rosellón Hotel,4,3.8,371,#363 of 521 hotels in Barcelona,148,1530,,"Carrer del Rosselló, 174 Eixample, 08036 Barcelona Spain",+34 935 48 09 98,41.392128,2.156007,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d8115750-Reviews-1881_Barcelona_Rosellon_Hotel-Barcelona_Catalonia.html
8127680,Barcelona UPartments Aliga,,4.6,15,#293 of 888 Specialty lodging in Barcelona,190,410,,"Carrer de l'Aliga, 28 Sants-Montjuic, 08014 Barcelona Spain",+34 608 31 99 43,41.374382,2.143371,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8127680-Reviews-Barcelona_UPartments_Aliga-Barcelona_Catalonia.html
8131054,Wello Apartments,4,4.3,99,#117 of 888 Specialty lodging in Barcelona,257,486,,"283, Consell del Cent, 8011 Barcelona Spain",+34 932 04 62 11,41.38801,2.161208,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8131054-Reviews-Wello_Apartments-Barcelona_Catalonia.html
8294502,Hotel Ambit Barcelona,4,4.6,680,#93 of 521 hotels in Barcelona,132,341,$160,"Roger de Llúria, 17, 08010 Barcelona Spain",+34 937 07 51 50,41.390793,2.171729,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d8294502-Reviews-Hotel_Ambit_Barcelona-Barcelona_Catalonia.html
8327607,Brustar Sagrada Familia,2,3.4,35,#376 of 888 Specialty lodging in Barcelona,100,194,,"C/ De Roger De Flor, 215, 08025 Barcelona Spain",+34 932 45 78 44,41.401356,2.169104,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8327607-Reviews-Brustar_Sagrada_Familia-Barcelona_Catalonia.html
8355878,Break N Bed,1,3,43,#675 of 888 Specialty lodging in Barcelona,,,,"Ricart, 20, 08004 Barcelona Spain",+34 932 77 77 63,41.374004,2.15809,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8355878-Reviews-Break_N_Bed-Barcelona_Catalonia.html
8356030,Forget Me Not+,3.5,4.6,306,#11 of 313 B&Bs / Inns in Barcelona,160,449,,"Rosello, 198 Piso Principal, 08008 Barcelona Spain",+34 935 32 16 49,41.393196,2.157366,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d8356030-Reviews-Forget_Me_Not-Barcelona_Catalonia.html
8364211,Apartamentos Sata Sagrada Familia Area,3,3.7,46,#268 of 888 Specialty lodging in Barcelona,252,538,,"Carrer de Ventallo 48, 08025 Barcelona Spain",+34 636 07 47 27,41.408283,2.165265,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8364211-Reviews-Apartamentos_Sata_Sagrada_Familia_Area-Barcelona_Catalonia.html
8383119,Residencia Universitaria Lesseps,2,3.7,24,#412 of 888 Specialty lodging in Barcelona,124,285,,"Plaza Lesseps, 12, 08023 Barcelona Spain",+34 933 94 16 00,41.407654,2.150887,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8383119-Reviews-Residencia_Universitaria_Lesseps-Barcelona_Catalonia.html
8383639,Apartamentos Calvet,,2.4,11,#836 of 888 Specialty lodging in Barcelona,160,355,,"Carrer Calvet 17, 08021 Barcelona Spain",+34 932 00 19 64,41.39411,2.14409,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8383639-Reviews-Apartamentos_Calvet-Barcelona_Catalonia.html
8417673,Hostal Balmes Centro,2,3.3,178,#154 of 313 B&Bs / Inns in Barcelona,95,303,,"Calle Balmes 83, 08008 Barcelona Spain",+34 934 52 57 99,41.39106,2.160376,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d8417673-Reviews-Hostal_Balmes_Centro-Barcelona_Catalonia.html
8426627,Residencia Estudiantes CR Bonanova,,0,0,,,,,"Camp, 75, 08022 Barcelona Spain",,41.40429,2.13518,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8426627-Reviews-Residencia_Estudiantes_CR_Bonanova-Barcelona_Catalonia.html
8457694,Hotel BESTPRICE Gracia,1,4.4,226,#38 of 313 B&Bs / Inns in Barcelona,100,271,,"Marti 124, 08024 Barcelona Spain",+34 934 61 42 60,41.409798,2.160893,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d8457694-Reviews-Hotel_BESTPRICE_Gracia-Barcelona_Catalonia.html
8465703,Som Nit Triomf,3,3.9,203,#107 of 313 B&Bs / Inns in Barcelona,106,426,,"C/ Trafalgar 39, 4, 08010 Barcelona Spain",+34 934 63 81 67,41.390102,2.177098,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d8465703-Reviews-Som_Nit_Triomf-Barcelona_Catalonia.html
8472758,Meridian Glories,,3,5,#653 of 888 Specialty lodging in Barcelona,,,,"Avenida Meridiana 88, 08018 Barcelona Spain",,41.40669,2.18716,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8472758-Reviews-Meridian_Glories-Barcelona_Catalonia.html
8478189,Serennia Exclusive Rooms,2,4.1,95,#84 of 313 B&Bs / Inns in Barcelona,165,328,,"Ronda Universitat, 9, 1a Planta, 08007 Barcelona Spain",,41.38639,2.165506,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d8478189-Reviews-Serennia_Exclusive_Rooms-Barcelona_Catalonia.html
8479553,Hostal Drangonfly Bcn,1,3.6,69,#275 of 888 Specialty lodging in Barcelona,118,255,,"Calle Sant Pere Mes Alt, 61, 08003 Barcelona Spain",+34 932 68 22 62,41.389103,2.177896,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8479553-Reviews-Hostal_Drangonfly_Bcn-Barcelona_Catalonia.html
8525932,MH Apartments Sant Pau,4,3.1,28,#562 of 888 Specialty lodging in Barcelona,151,469,,"Carrer Marina 366, 08025 Barcelona Spain",+34 933 23 87 90,41.408302,2.169636,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8525932-Reviews-MH_Apartments_Sant_Pau-Barcelona_Catalonia.html
8593232,Dreamkeys Apartments & Suites,3,4,73,#189 of 888 Specialty lodging in Barcelona,126,541,,"Avenida Diagonal, 578, 08021 Barcelona Spain",+34 618 97 14 40,41.393734,2.14819,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8593232-Reviews-Dreamkeys_Apartments_Suites-Barcelona_Catalonia.html
8605007,Hotel Vapor Gran,4,5,1,#475 of 521 hotels in Barcelona,,,,"Portal Nou, 42, Terrassa, 08221 Barcelona Spain",+34 937 36 90 30,41.56384,2.02727,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d8605007-Reviews-Hotel_Vapor_Gran-Barcelona_Catalonia.html
8618386,Apsis Eada Monserrat,,4,5,#471 of 521 hotels in Barcelona,,,,"Urbanizacion Beltran, S/n, 08269 Barcelona Spain",,41.566093,1.830145,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d8618386-Reviews-Apsis_Eada_Monserrat-Barcelona_Catalonia.html
8639921,Hostal Ideal Badal,2,1.8,10,#859 of 888 Specialty lodging in Barcelona,,,,"Carrer De Quetzal 18-20, 1 Planta, 08014 Barcelona Spain",,41.367054,2.133397,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8639921-Reviews-Hostal_Ideal_Badal-Barcelona_Catalonia.html
8639924,Residencia Fructuos,,0,0,,,,,"Sant Fructuos 89, 08004 Barcelona Spain",,41.37015,2.14448,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8639924-Reviews-Residencia_Fructuos-Barcelona_Catalonia.html
8642138,VB Simplex B&B,,0,0,,,,,"Balmes 109, 08008 Barcelona Spain",,41.39188,2.15906,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8642138-Reviews-VB_Simplex_B_B-Barcelona_Catalonia.html
8658323,Hotel Omnium,2,4.6,206,#23 of 313 B&Bs / Inns in Barcelona,157,465,,"Bruc 42, 08010 Barcelona Spain",+34 933 17 21 24,41.39188,2.172945,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d8658323-Reviews-Hotel_Omnium-Barcelona_Catalonia.html
8672361,Les Rambles Guest House,,2.3,11,#808 of 888 Specialty lodging in Barcelona,,,,"Carrer d'Elisabets, 5. Entresuelo 1ª, 08001 Barcelona Spain",,41.38353,2.16894,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8672361-Reviews-Les_Rambles_Guest_House-Barcelona_Catalonia.html
8680515,Hotel Boutique Hostemplo Sagrada Familia,,4.3,246,#287 of 521 hotels in Barcelona,131,394,,"Passatge de Gaiola 19, 08013 Barcelona Spain",+34 934 76 55 75,41.401253,2.173444,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d8680515-Reviews-Hotel_Boutique_Hostemplo_Sagrada_Familia-Barcelona_Catalonia.html
8684635,Ostello Encants,,0,0,,,,,"Carrer Enamorats, 84 Sant Marti, 08026 Barcelona Spain",,41.4048,2.18208,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8684635-Reviews-Ostello_Encants-Barcelona_Catalonia.html
8699326,AinB Universitat,,3.5,4,#564 of 888 Specialty lodging in Barcelona,,,,"Torres y Amat, 1, 08001, Barcelona Spain",,41.38452,2.16531,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8699326-Reviews-AinB_Universitat-Barcelona_Catalonia.html
8700373,Hostal Nova Barcelona,2,4.2,65,#168 of 888 Specialty lodging in Barcelona,77,246,,"Rambla de Badal 65 1 B, 08014 Barcelona Spain",+34 935 27 12 71,41.368404,2.13294,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8700373-Reviews-Hostal_Nova_Barcelona-Barcelona_Catalonia.html
8700386,Gaudi Residence,3,3.3,14,#477 of 888 Specialty lodging in Barcelona,,,,"Balmes, 62, 08007 Barcelona Spain",,41.38967,2.16231,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8700386-Reviews-Gaudi_Residence-Barcelona_Catalonia.html
8715616,Pension Canadiense,1,4.4,12,#138 of 313 B&Bs / Inns in Barcelona,,,,"Baixada de Sant Miquel 1, Pral 1, 08002 Barcelona Spain",,41.38139,2.17654,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d8715616-Reviews-Pension_Canadiense-Barcelona_Catalonia.html
8744052,555 Apartments BCN,3.5,4.1,34,#257 of 888 Specialty lodging in Barcelona,486,807,,"Gran Via de les Corts Catalanes, 555, 08011 Barcelona Spain",+34 674 18 79 76,41.383965,2.1604,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8744052-Reviews-555_Apartments_BCN-Barcelona_Catalonia.html
8778628,H10 Cubik,4.5,4.8,2086,#3 of 521 hotels in Barcelona,210,602,$376,"Via Laietana, 69, 08003 Barcelona Spain",+34 933 20 22 00,41.388023,2.173152,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d8778628-Reviews-H10_Cubik-Barcelona_Catalonia.html
8779132,Ibis Styles Barcelona Centre Hotel,2,4.4,1414,#132 of 521 hotels in Barcelona,193,313,,"Calle Provenca 340 Hb-004728, 08037 Barcelona Spain",+34 934 57 35 87,41.39772,2.16567,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d8779132-Reviews-Ibis_Styles_Barcelona_Centre_Hotel-Barcelona_Catalonia.html
8780848,Casa Bonay,4,4.6,865,#34 of 521 hotels in Barcelona,185,480,$177,"Gran Via de Les Corts Catalanes, 700, 08010 Barcelona Spain",+34 935 45 80 70,41.393616,2.17432,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d8780848-Reviews-Casa_Bonay-Barcelona_Catalonia.html
8788418,LetsGo Paseo de Gracia,3.5,2.3,3,#265 of 313 B&Bs / Inns in Barcelona,265,591,,"Paseo de Gracia, 3, 08007 Barcelona Spain",,41.412766,2.159881,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d8788418-Reviews-LetsGo_Paseo_de_Gracia-Barcelona_Catalonia.html
8788868,Guest House Carrer Consell,,0,0,,,,,"Carrer Consell De Cent, 214, 08011 Barcelona Spain",,41.38535,2.15824,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8788868-Reviews-Guest_House_Carrer_Consell-Barcelona_Catalonia.html
8789724,Milton House Gran Via,3,3.3,44,#167 of 313 B&Bs / Inns in Barcelona,,,,"Gran Vía de les corts Catalanes, 637, 08009 Barcelona Spain",+34 670 25 12 25,41.391964,2.171119,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d8789724-Reviews-Milton_House_Gran_Via-Barcelona_Catalonia.html
8800760,Negresco Princess,4,4.3,1449,#205 of 521 hotels in Barcelona,150,417,$168,"Roger de Lluria 16-18, 08010 Barcelona Spain",+34 932 15 00 52,41.390472,2.172607,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d8800760-Reviews-Negresco_Princess-Barcelona_Catalonia.html
8840513,TSA Gran Via,3,3.9,8,#353 of 888 Specialty lodging in Barcelona,184,559,,"Gran Via de les Corts Catalanes, 439 Eixample, 08013 Barcelona Spain",+34 676 80 68 98,41.37854,2.15351,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8840513-Reviews-TSA_Gran_Via-Barcelona_Catalonia.html
8846187,Duquesa Suites Landmark Hotel by Grup Duquessa,4,4.8,1038,#37 of 521 hotels in Barcelona,181,576,$203,"Plaza Antonio López, 5, 08002 Barcelona Spain",+34 937 37 91 25,41.38113,2.181438,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d8846187-Reviews-Duquesa_Suites_Landmark_Hotel_by_Grup_Duquessa-Barcelona_Catalonia.html
8848108,Ondina Suites Sagrada Familia,,4.5,2,#509 of 888 Specialty lodging in Barcelona,290,459,,"Carter Sicilia 296 -2, 08013 Barcelona Spain",,41.40163,2.17356,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8848108-Reviews-Ondina_Suites_Sagrada_Familia-Barcelona_Catalonia.html
8875531,Hotel Upper Diagonal,4,4.5,723,#80 of 521 hotels in Barcelona,142,439,,"Passeig Manuel Girona, 7-21, 08034 Barcelona Spain",+34 932 04 65 73,41.390507,2.121479,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d8875531-Reviews-Hotel_Upper_Diagonal-Barcelona_Catalonia.html
8942090,Apartamentos Tarradellas,3,3.9,13,#338 of 888 Specialty lodging in Barcelona,346,695,,"Avenida Josep Tarradellas, 56, 08029 Barcelona Spain",+34 644 45 94 60,41.38491,2.14289,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d8942090-Reviews-Apartamentos_Tarradellas-Barcelona_Catalonia.html
8956703,Hotel Well & Come Barcelona,4,4.6,1817,#69 of 521 hotels in Barcelona,155,437,$204,"Calle Girona, 158, 08037 Barcelona Spain",+34 937 37 97 99,41.39917,2.165565,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d8956703-Reviews-Hotel_Well_Come_Barcelona-Barcelona_Catalonia.html
9455171,B&B Comfort,,3.3,4,#221 of 313 B&Bs / Inns in Barcelona,,,,"Carrer Ample, 24, Barcelona Spain",,41.38025,2.17989,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d9455171-Reviews-B_B_Comfort-Barcelona_Catalonia.html
9463931,Bravo Hostel,,3,9,#642 of 888 Specialty lodging in Barcelona,,,,"Carrer de Balmes, 86, 08008 Barcelona Spain",+34 933 15 76 24,41.39114,2.16036,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d9463931-Reviews-Bravo_Hostel-Barcelona_Catalonia.html
9466041,Palace Guesthouse,2,2.9,15,#679 of 888 Specialty lodging in Barcelona,,,,"Ample 24, 08002 Barcelona Spain",,41.38025,2.17989,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d9466041-Reviews-Palace_Guesthouse-Barcelona_Catalonia.html
9587943,Monument Hotel,5,4.7,1018,#29 of 521 hotels in Barcelona,415,789,$373,"Passeig de Gràcia 75, 08008 Barcelona Spain",+34 935 48 20 00,41.39379,2.16222,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d9587943-Reviews-Monument_Hotel-Barcelona_Catalonia.html
9595744,Casa Abamita,3,4.8,55,#361 of 521 hotels in Barcelona,159,469,,"Calle Ausias Marc 25, 08010 Barcelona Spain",+34 637 83 48 36,41.39118,2.174947,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d9595744-Reviews-Casa_Abamita-Barcelona_Catalonia.html
9710272,Gracia Blue Suites,3,3.7,11,#422 of 888 Specialty lodging in Barcelona,259,809,,"Carrer Ramon y Cajal 5, 08012 Barcelona Spain",,41.402027,2.157676,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d9710272-Reviews-Gracia_Blue_Suites-Barcelona_Catalonia.html
